Date;Electrolyseur;I_kA;U_V;QHCl_L_h;%O2_Mesure
2024-02-04;307;12,0;347,8;295,2;3,15
2024-02-05;303;13,8;348,5;303,1;3,12
2024-02-05;304;13,9;349,2;314,6;3,12
2024-02-05;305;14,2;348,9;309,3;3,17
2024-02-05;306;14,1;348,7;317,2;3,14
2024-02-05;307;13,9;348,9;311,1;3,12
2024-02-06;303;16,5;350,1;339,1;3,0
2024-02-06;304;16,1;350,4;347,3;3,1
2024-02-06;305;16,4;349,4;345,1;3,13
2024-02-06;306;16,3;350,2;354,5;3,12
2024-02-06;307;16,1;348,8;344,1;3,18
2024-02-07;303;12,4;348,9;300,3;3,17
2024-02-07;304;12,4;348,2;305,8;3,03
2024-02-07;305;12,4;348,8;308,0;3,14
2024-02-07;306;12,4;349,0;297,5;3,07
2024-02-07;307;12,4;348,4;299,4;3,12
2024-02-08;303;12,3;348,4;299,2;3,17
2024-02-08;304;12,5;348,5;306,4;3,15
2024-02-08;305;12,4;348,4;291,8;3,15
2024-02-08;306;12,7;348,6;303,1;3,12
2024-02-08;307;12,4;347,6;297,1;3,03
2024-02-09;303;16,4;350,5;343,9;3,15
2024-02-09;304;16,4;350,1;342,1;3,15
2024-02-09;305;16,4;350,6;355,2;3,06
2024-02-09;306;16,5;351,0;352,1;3,09
2024-02-09;307;16,4;349,5;338,5;3,03
2024-02-10;303;16,4;350,5;350,3;3,12
2024-02-10;304;16,4;350,1;350,7;3,13
2024-02-10;305;16,4;350,4;343,9;3,05
2024-02-10;306;16,3;351,0;346,8;3,03
2024-02-10;307;16,3;350,2;341,7;3,16
2024-02-11;303;15,1;350,2;336,9;3,04
2024-02-11;304;14,9;349,7;335,2;3,11
2024-02-11;305;15,1;349,8;326,8;3,14
2024-02-11;306;14,9;349,3;332,4;3,09
2024-02-11;307;15,1;348,8;339,4;3,02
2024-02-12;303;15,9;349,8;342,7;3,14
2024-02-12;304;15,6;349,6;337,5;3,13
2024-02-12;305;15,8;350,3;344,0;3,05
2024-02-12;306;15,5;350,7;331,9;3,1
2024-02-12;307;15,6;349,4;330,3;3,2
2024-02-13;303;14,6;349,8;322,3;3,15
2024-02-13;304;15,0;348,8;331,5;3,16
2024-02-13;305;14,9;349,2;327,3;3,14
2024-02-13;306;14,8;349,3;329,3;3,06
2024-02-13;307;15,0;348,7;337,6;3,08
2024-02-14;303;11,7;348,4;291,4;3,06
2024-02-14;304;12,1;348,6;296,6;3,21
2024-02-14;305;12,0;347,8;291,7;3,05
2024-02-14;306;12,0;348,1;293,9;3,1
2024-02-14;307;11,9;347,8;289,9;3,17
2024-02-15;303;15,9;349,9;345,5;3,19
2024-02-15;304;15,9;350,5;338,6;3,09
2024-02-15;305;16,0;350,0;331,9;3,17
2024-02-15;306;15,8;349,8;336,7;3,2
2024-02-15;307;15,9;349,7;338,8;3,09
2024-02-16;303;15,4;350,7;336,6;3,17
2024-02-16;304;15,4;349,9;329,7;3,1
2024-02-16;305;15,4;350,3;336,7;3,14
2024-02-16;306;15,5;349,2;338,7;3,02
2024-02-16;307;15,7;350,3;326,8;2,97
2024-02-17;303;14,8;349,4;334,5;3,14
2024-02-17;304;14,6;350,0;325,9;3,05
2024-02-17;305;14,5;349,1;327,1;3,1
2024-02-17;306;14,7;349,9;324,0;3,1
2024-02-17;307;14,6;349,2;319,7;3,18
2024-02-18;303;12,6;348,3;304,8;3,1
2024-02-18;304;12,8;348,6;292,0;3,06
2024-02-18;305;12,7;348,8;304,8;3,05
2024-02-18;306;12,6;349,0;307,9;3,14
2024-02-18;307;12,9;349,0;302,1;3,08
2024-02-19;303;13,1;349,4;303,7;3,06
2024-02-19;304;12,8;348,6;301,8;3,04
2024-02-19;305;12,8;348,4;304,8;3,15
2024-02-19;306;12,8;348,9;308,8;3,06
2024-02-19;307;12,9;348,3;301,0;3,06
2024-02-20;303;15,8;349,3;342,5;3,1
2024-02-20;304;15,7;349,7;347,7;3,14
2024-02-20;305;15,6;350,1;339,2;3,12
2024-02-20;306;15,6;350,1;334,3;3,18
2024-02-20;307;15,5;350,0;338,1;3,12
2024-02-21;303;15,3;349,8;332,1;3,11
2024-02-21;304;15,0;347,8;331,7;3,22
2024-02-21;305;15,3;349,1;333,4;3,05
2024-02-21;306;15,3;350,1;331,2;3,11
2024-02-21;307;15,4;349,1;333,5;3,04
2024-02-22;303;16,0;350,5;342,0;3,13
2024-02-22;304;15,9;349,6;344,2;3,22
2024-02-22;305;15,7;350,9;343,9;3,09
2024-02-22;306;16,0;350,5;343,1;3,11
2024-02-22;307;15,7;349,3;329,4;3,17
2024-02-23;303;15,7;349,3;341,7;3,14
2024-02-23;304;15,7;349,9;341,2;3,17
2024-02-23;305;15,7;349,3;337,1;3,15
2024-02-23;306;15,6;350,4;347,0;3,09
2024-02-23;307;16,0;350,1;340,6;2,99
2024-02-24;303;16,2;350,6;338,9;2,95
2024-02-24;304;16,3;349,9;352,9;3,11
2024-02-24;305;16,2;349,1;348,1;3,07
2024-02-24;306;16,2;349,9;345,9;3,05
2024-02-24;307;16,2;349,6;345,3;3,01
