Date;Electrolyseur;I_kA;U_V;QHCl_L_h;%O2_Mesure
2025-01-20;303;14,5;347,7;225,0;1,78
2025-01-20;304;14,5;346,8;219,1;1,71
2025-01-20;305;14,4;347,8;215,8;1,65
2025-01-20;306;14,2;347,8;206,5;1,65
2025-01-20;307;14,2;351,1;207,7;2,01
2025-01-21;303;13,2;347,8;194,1;1,69
2025-01-21;304;13,2;346,3;203,5;1,7
2025-01-21;305;13,2;346,6;207,1;1,59
2025-01-21;306;13,4;347,0;200,5;1,7
2025-01-21;307;13,4;346,2;198,8;1,69
2025-01-22;303;16,1;350,5;233,3;1,85
2025-01-22;304;16,0;347,7;216,3;1,75
2025-01-22;305;15,9;347,9;232,8;1,78
2025-01-22;306;15,9;347,7;231,2;1,61
2025-01-22;307;15,9;348,1;226,4;1,71
2025-01-23;303;14,8;348,4;216,4;1,59
2025-01-23;304;14,9;347,7;220,1;1,74
2025-01-23;305;14,9;348,0;216,8;1,63
2025-01-23;306;15,0;346,7;221,2;1,67
2025-01-23;307;14,8;347,0;206,6;1,67
2025-01-24;303;11,7;345,8;187,4;1,78
2025-01-24;304;11,5;346,6;178,6;1,78
2025-01-24;305;11,8;346,1;170,3;1,73
2025-01-24;306;11,7;346,0;186,2;1,67
2025-01-24;307;11,5;346,1;176,9;1,68
2025-01-25;303;15,5;348,0;217,4;1,69
2025-01-25;304;15,5;347,0;221,0;1,72
2025-01-25;305;15,4;347,3;217,8;1,59
2025-01-25;306;15,4;347,9;231,5;1,72
2025-01-25;307;15,4;347,8;220,3;1,66
2025-01-26;303;12,3;346,7;189,7;1,75
2025-01-26;304;12,2;345,9;180,1;1,71
2025-01-26;305;12,1;345,7;190,0;1,62
2025-01-26;306;11,9;345,6;181,8;1,66
2025-01-26;307;12,0;348,9;183,4;2,04
2025-01-27;303;13,2;347,5;193,0;1,72
2025-01-27;304;13,2;347,2;194,8;1,69
2025-01-27;305;13,2;348,0;202,6;1,76
2025-01-27;306;13,2;349,5;204,6;2,06
2025-01-27;307;13,4;347,4;198,3;1,66
2025-01-28;303;14,9;347,4;218,9;1,67
2025-01-28;304;14,7;347,4;223,3;1,63
2025-01-28;305;14,7;347,1;206,1;1,64
2025-01-28;306;14,7;346,8;218,7;1,7
2025-01-28;307;14,8;348,0;220,7;1,66
2025-01-29;303;13,3;346,7;199,4;1,75
2025-01-29;304;13,5;345,6;198,2;1,68
2025-01-29;305;13,4;346,3;196,4;1,73
2025-01-29;306;13,4;346,5;206,6;1,74
2025-01-29;307;13,6;346,4;205,5;1,7
2025-01-30;303;15,6;347,8;230,7;1,75
2025-01-30;304;15,7;347,2;233,2;1,77
2025-01-30;305;15,4;348,0;223,8;1,73
2025-01-30;306;15,6;347,6;231,5;1,64
2025-01-30;307;15,5;347,1;229,4;1,72
2025-01-31;303;17,0;348,5;245,7;1,77
2025-01-31;304;16,7;348,6;237,2;1,78
2025-01-31;305;16,8;348,3;248,8;1,71
2025-01-31;306;16,8;348,6;236,0;1,61
2025-01-31;307;17,0;349,1;244,8;1,69
2025-02-01;303;14,1;347,2;209,7;1,62
2025-02-01;304;14,5;346,6;223,4;1,7
2025-02-01;305;14,3;347,0;215,0;1,74
2025-02-01;306;14,5;346,9;215,2;1,66
2025-02-01;307;14,5;347,4;217,6;1,79
2025-02-02;303;13,4;347,5;204,4;1,66
2025-02-02;304;13,6;347,0;216,6;1,63
2025-02-02;305;13,6;347,2;202,2;1,69
2025-02-02;306;13,6;347,2;209,2;1,64
2025-02-02;307;13,5;346,4;206,7;1,72
2025-02-03;303;16,7;349,8;245,8;1,72
2025-02-03;304;16,7;347,3;244,2;1,73
2025-02-03;305;17,1;351,3;248,2;2,01
2025-02-03;306;17,1;348,5;241,8;1,6
2025-02-03;307;16,9;348,3;249,5;1,67
2025-02-04;303;13,8;347,3;204,7;1,72
2025-02-04;304;13,9;346,7;204,3;1,68
2025-02-04;305;13,6;347,1;207,5;1,68
2025-02-04;306;13,9;347,3;207,3;1,68
2025-02-04;307;13,8;346,6;208,9;1,74
2025-02-05;303;14,8;347,4;209,2;1,69
2025-02-05;304;14,8;347,6;229,6;1,71
2025-02-05;305;14,9;349,6;217,7;1,92
2025-02-05;306;14,8;348,0;220,3;1,63
2025-02-05;307;14,7;347,6;216,4;1,62
2025-02-06;303;14,4;346,6;209,6;1,69
2025-02-06;304;14,4;346,6;207,4;1,76
2025-02-06;305;14,3;348,6;207,1;1,84
2025-02-06;306;14,1;347,1;207,1;1,71
2025-02-06;307;14,5;346,4;212,4;1,77
2025-02-07;303;14,9;347,5;210,7;1,75
2025-02-07;304;15,1;346,5;224,7;1,71
2025-02-07;305;15,0;348,2;219,1;1,71
2025-02-07;306;15,2;347,7;226,1;1,66
2025-02-07;307;14,9;346,6;215,8;1,83
2025-02-08;303;11,8;346,4;185,5;1,73
2025-02-08;304;11,6;348,5;177,9;1,95
2025-02-08;305;11,6;349,4;181,5;2,23
2025-02-08;306;11,9;346,7;177,3;1,75
2025-02-08;307;11,6;345,1;179,5;1,73
2025-02-09;303;14,8;346,8;222,1;1,71
2025-02-09;304;14,9;346,0;213,3;1,73
2025-02-09;305;14,8;348,2;218,0;1,68
2025-02-09;306;14,8;348,3;224,0;1,69
2025-02-09;307;15,1;348,2;223,3;1,77
2025-02-10;303;16,8;348,4;234,7;1,78
2025-02-10;304;16,9;349,4;243,7;1,7
2025-02-10;305;16,9;348,1;246,5;1,67
2025-02-10;306;17,0;348,5;242,8;1,75
2025-02-10;307;17,0;348,0;241,0;1,71
2025-02-11;303;13,5;347,0;198,4;1,67
2025-02-11;304;13,3;346,3;196,3;1,67
2025-02-11;305;13,2;346,6;194,4;1,71
2025-02-11;306;13,2;347,0;197,7;1,67
2025-02-11;307;13,4;346,6;202,0;1,76
2025-02-12;303;16,9;348,2;253,8;1,73
2025-02-12;304;17,0;348,0;244,2;1,69
2025-02-12;305;17,0;349,1;246,9;1,71
2025-02-12;306;17,0;349,4;243,4;1,71
2025-02-12;307;16,8;348,0;247,9;1,67
2025-02-13;303;16,1;347,8;230,6;1,83
2025-02-13;304;16,3;347,9;231,0;1,72
2025-02-13;305;16,1;347,0;233,4;1,64
2025-02-13;306;16,0;349,2;227,3;1,74
2025-02-13;307;16,1;348,4;240,2;1,64
2025-02-14;303;16,3;351,9;234,7;1,91
2025-02-14;304;16,4;348,6;242,0;1,76
2025-02-14;305;16,1;347,4;233,6;1,65
2025-02-14;306;16,1;350,9;231,3;2,21
2025-02-14;307;16,1;347,9;227,8;1,72
2025-02-15;303;13,2;346,8;199,8;1,68
2025-02-15;304;13,4;347,5;203,2;1,69
2025-02-15;305;13,2;346,9;202,7;1,68
2025-02-15;306;13,3;347,6;202,5;1,74
2025-02-15;307;13,2;346,2;197,4;1,64
2025-02-16;303;13,2;349,7;195,8;2,14
2025-02-16;304;12,8;346,7;194,2;1,85
2025-02-16;305;12,8;347,0;199,4;1,72
2025-02-16;306;12,8;346,7;182,4;1,66
2025-02-16;307;13,0;345,7;185,7;1,71
2025-02-17;303;16,0;348,5;222,4;1,64
2025-02-17;304;16,3;348,0;231,3;1,73
2025-02-17;305;16,1;347,6;232,3;1,8
2025-02-17;306;16,2;348,1;234,5;1,68
2025-02-17;307;16,0;347,9;233,9;1,72
2025-02-18;303;16,4;348,4;246,0;1,63
2025-02-18;304;16,4;348,0;229,1;1,74
2025-02-18;305;16,3;347,8;231,9;1,63
2025-02-18;306;16,6;348,3;243,1;1,77
2025-02-18;307;16,6;348,3;236,1;1,68
2025-02-19;303;16,1;347,4;227,7;1,72
2025-02-19;304;16,4;347,8;223,2;1,72
2025-02-19;305;16,2;348,5;231,1;1,72
2025-02-19;306;16,2;347,9;234,0;1,73
2025-02-19;307;16,4;348,2;242,2;1,69
2025-02-20;303;14,8;347,9;216,3;1,55
2025-02-20;304;14,8;347,4;218,3;1,65
2025-02-20;305;14,9;347,8;223,5;1,73
2025-02-20;306;14,7;347,3;217,7;1,74
2025-02-20;307;14,8;348,3;217,6;1,52
2025-02-21;303;12,9;347,2;192,4;1,67
2025-02-21;304;13,0;346,6;194,0;1,69
2025-02-21;305;13,2;347,0;201,1;1,74
2025-02-21;306;13,0;346,0;198,1;1,8
2025-02-21;307;13,1;345,8;194,4;1,76
2025-02-22;303;12,2;346,0;197,3;1,7
2025-02-22;304;12,1;346,3;175,4;1,69
2025-02-22;305;12,2;346,6;181,5;1,78
2025-02-22;306;12,3;345,9;187,5;1,76
2025-02-22;307;12,0;345,8;181,6;1,88
2025-02-23;303;16,4;348,6;231,3;1,62
2025-02-23;304;16,6;349,5;243,9;1,74
2025-02-23;305;16,6;348,5;230,4;1,67
2025-02-23;306;16,5;347,8;235,1;1,74
2025-02-23;307;16,3;348,3;236,1;1,74
2025-02-24;303;12,7;346,2;190,5;1,65
2025-02-24;304;12,9;346,5;190,9;1,78
2025-02-24;305;12,9;346,9;180,1;1,65
2025-02-24;306;12,9;347,1;192,4;1,59
2025-02-24;307;12,9;346,7;205,4;1,75
2025-02-25;303;15,3;348,3;213,9;1,63
2025-02-25;304;15,2;347,6;219,8;1,63
2025-02-25;305;15,2;347,2;217,6;1,7
2025-02-25;306;15,3;348,0;225,3;1,72
2025-02-25;307;15,1;347,3;219,7;1,65
2025-02-26;303;14,7;350,9;224,7;2,16
2025-02-26;304;14,7;347,1;217,6;1,76
2025-02-26;305;14,8;346,9;210,8;1,71
2025-02-26;306;14,9;347,6;232,5;1,62
2025-02-26;307;14,6;346,9;216,4;1,74
2025-02-27;303;13,0;347,2;198,2;1,8
2025-02-27;304;12,7;345,6;192,2;1,75
2025-02-27;305;12,9;345,9;197,7;1,64
2025-02-27;306;13,0;346,8;202,2;1,66
2025-02-27;307;12,9;346,5;198,3;1,71
2025-02-28;303;12,1;345,5;180,6;1,75
2025-02-28;304;12,3;346,2;188,5;1,78
2025-02-28;305;12,2;346,9;188,3;1,67
2025-02-28;306;12,4;345,8;197,5;1,67
2025-02-28;307;12,1;346,3;185,6;1,74
2025-03-01;303;12,1;346,1;187,4;1,72
2025-03-01;304;12,0;344,9;190,2;1,71
2025-03-01;305;11,9;350,1;177,0;2,16
2025-03-01;306;11,9;346,6;178,5;1,66
2025-03-01;307;11,7;345,3;182,2;1,73
2025-03-02;303;12,4;346,6;188,6;1,75
2025-03-02;304;12,4;345,6;185,4;1,72
2025-03-02;305;12,4;346,1;189,6;1,71
2025-03-02;306;12,5;346,5;186,8;1,76
2025-03-02;307;12,5;346,1;185,3;1,74
2025-03-03;303;12,1;347,3;186,5;1,7
2025-03-03;304;12,3;346,4;182,4;1,72
2025-03-03;305;12,2;345,3;178,3;1,63
2025-03-03;306;12,0;345,5;191,7;1,71
2025-03-03;307;12,0;346,1;186,8;1,68
2025-03-04;303;12,6;346,6;188,3;1,72
2025-03-04;304;12,7;345,5;191,2;1,72
2025-03-04;305;12,7;347,3;196,2;1,72
2025-03-04;306;12,8;348,9;200,7;2,05
2025-03-04;307;12,6;346,4;196,8;1,62
2025-03-05;303;14,8;348,0;214,6;1,8
2025-03-05;304;14,7;347,6;220,1;1,76
2025-03-05;305;14,9;347,5;224,5;1,67
2025-03-05;306;14,9;347,6;218,7;1,64
2025-03-05;307;14,9;346,4;217,1;1,67
2025-03-06;303;12,1;345,7;178,0;1,73
2025-03-06;304;12,0;346,6;187,6;1,8
2025-03-06;305;12,0;345,8;177,2;1,67
2025-03-06;306;11,8;349,9;182,7;2,24
2025-03-06;307;11,9;345,5;180,8;1,64
2025-03-07;303;16,8;348,1;243,1;1,75
2025-03-07;304;16,9;348,9;242,8;1,69
2025-03-07;305;16,8;348,2;241,6;1,67
2025-03-07;306;16,9;348,3;248,1;1,78
2025-03-07;307;16,9;348,5;245,1;1,72
2025-03-08;303;12,1;345,0;187,4;1,72
2025-03-08;304;12,0;345,6;183,1;1,75
2025-03-08;305;12,1;345,7;184,2;1,77
2025-03-08;306;12,2;345,5;186,7;1,68
2025-03-08;307;11,9;345,5;187,6;1,66
2025-03-09;303;12,6;346,6;192,0;1,61
2025-03-09;304;12,8;346,9;202,1;1,68
2025-03-09;305;12,8;345,2;187,9;1,73
2025-03-09;306;12,8;347,8;193,9;1,74
2025-03-09;307;12,6;345,6;193,5;1,69
2025-03-10;303;14,8;347,3;222,4;1,74
2025-03-10;304;14,6;346,9;223,2;1,78
2025-03-10;305;14,6;347,9;209,5;1,73
2025-03-10;306;14,5;347,1;222,9;1,65
2025-03-10;307;14,8;347,3;207,3;1,6
2025-03-11;303;12,3;346,1;196,8;1,75
2025-03-11;304;12,4;346,7;193,4;1,76
2025-03-11;305;12,4;346,2;197,7;1,73
2025-03-11;306;12,6;345,8;187,1;1,75
2025-03-11;307;12,5;346,7;195,1;1,71
2025-03-12;303;16,7;348,7;232,4;1,65
2025-03-12;304;16,5;348,2;242,8;1,74
2025-03-12;305;16,5;349,3;238,7;1,73
2025-03-12;306;16,8;348,7;242,2;1,74
2025-03-12;307;16,6;348,0;232,9;1,79
2025-03-13;303;16,7;348,2;241,6;1,7
2025-03-13;304;16,7;348,5;241,9;1,68
2025-03-13;305;16,5;349,0;231,0;1,61
2025-03-13;306;16,5;348,6;234,4;1,74
2025-03-13;307;16,6;347,3;243,6;1,75
2025-03-14;303;16,3;348,2;233,7;1,87
2025-03-14;304;16,4;348,6;234,9;1,71
2025-03-14;305;16,2;347,3;231,2;1,71
2025-03-14;306;16,1;348,1;241,4;1,62
2025-03-14;307;16,2;348,0;238,4;1,81
2025-03-15;303;15,7;347,6;226,6;1,61
2025-03-15;304;16,0;348,2;236,3;1,74
2025-03-15;305;16,0;348,2;232,8;1,69
2025-03-15;306;15,8;348,7;237,3;1,78
2025-03-15;307;16,1;347,0;240,9;1,72
2025-03-16;303;15,5;348,6;219,1;1,69
2025-03-16;304;15,7;348,3;225,1;1,77
2025-03-16;305;15,7;347,2;229,5;1,73
2025-03-16;306;15,8;351,3;233,8;2,0
2025-03-16;307;15,5;347,6;224,2;1,65
2025-03-17;303;13,4;345,9;203,4;1,66
2025-03-17;304;13,1;346,9;195,1;1,68
2025-03-17;305;13,0;347,1;195,6;1,63
2025-03-17;306;13,3;346,9;200,9;1,71
2025-03-17;307;13,2;349,9;198,2;2,19
2025-03-18;303;15,9;348,2;227,6;1,75
2025-03-18;304;15,8;347,1;232,6;1,66
2025-03-18;305;15,8;347,7;234,3;1,74
2025-03-18;306;15,9;348,1;238,7;1,72
2025-03-18;307;16,1;347,5;236,4;1,71
2025-03-19;303;15,5;347,7;223,9;1,63
2025-03-19;304;15,4;347,2;224,7;1,79
2025-03-19;305;15,4;347,4;233,4;1,67
2025-03-19;306;15,3;348,5;223,0;1,65
2025-03-19;307;15,3;347,6;238,9;1,77
2025-03-20;303;13,9;347,3;205,1;1,7
2025-03-20;304;14,1;346,3;198,8;1,7
2025-03-20;305;14,1;350,7;211,3;2,19
2025-03-20;306;13,9;347,1;202,9;1,64
2025-03-20;307;14,0;347,1;209,1;1,66
2025-03-21;303;12,9;346,9;195,5;1,67
2025-03-21;304;12,9;345,8;190,3;1,78
2025-03-21;305;12,9;346,6;191,1;1,6
2025-03-21;306;13,0;347,0;187,4;1,69
2025-03-21;307;13,1;346,2;195,1;1,64
2025-03-22;303;14,3;347,1;212,5;1,71
2025-03-22;304;14,7;346,8;211,9;1,83
2025-03-22;305;14,7;348,1;225,6;1,69
2025-03-22;306;14,3;347,5;211,4;1,7
2025-03-22;307;14,6;347,2;208,7;1,66
2025-03-23;303;13,7;346,7;202,4;1,65
2025-03-23;304;13,6;349,1;202,1;2,08
2025-03-23;305;13,8;347,4;206,3;1,71
2025-03-23;306;13,8;347,9;204,3;1,62
2025-03-23;307;13,7;346,3;207,7;1,68
2025-03-24;303;16,5;348,2;246,3;1,68
2025-03-24;304;16,6;347,9;247,6;1,76
2025-03-24;305;16,5;348,2;238,5;1,76
2025-03-24;306;16,4;349,2;241,4;1,74
2025-03-24;307;16,5;348,0;231,8;1,7
2025-03-25;303;14,6;347,9;216,2;1,84
2025-03-25;304;14,5;346,8;213,7;1,71
2025-03-25;305;14,9;347,0;225,5;1,67
2025-03-25;306;14,8;348,2;219,0;1,65
2025-03-25;307;14,5;346,9;206,7;1,7
2025-03-26;303;16,9;348,6;249,5;1,75
2025-03-26;304;17,0;348,4;246,4;1,63
2025-03-26;305;16,9;352,8;242,5;1,94
2025-03-26;306;16,9;349,1;243,2;1,67
2025-03-26;307;16,7;347,3;236,5;1,7
2025-03-27;303;13,5;346,8;196,8;1,74
2025-03-27;304;13,2;347,4;195,9;1,74
2025-03-27;305;13,3;346,1;201,4;1,76
2025-03-27;306;13,4;346,3;203,0;1,61
2025-03-27;307;13,5;346,0;205,2;1,71
2025-03-28;303;13,9;348,1;216,8;1,7
2025-03-28;304;14,0;346,6;211,9;1,7
2025-03-28;305;13,7;350,7;205,2;2,09
2025-03-28;306;13,8;346,5;210,1;1,76
2025-03-28;307;13,7;347,0;206,2;1,79
2025-03-29;303;16,1;348,4;231,8;1,66
2025-03-29;304;16,3;349,3;236,9;1,76
2025-03-29;305;16,2;348,4;220,4;1,65
2025-03-29;306;16,1;348,3;237,3;1,73
2025-03-29;307;16,1;348,1;238,3;1,72
2025-03-30;303;12,3;345,5;184,9;1,7
2025-03-30;304;12,1;346,5;185,6;1,71
2025-03-30;305;12,3;345,9;179,1;1,69
2025-03-30;306;12,1;346,0;189,3;1,7
2025-03-30;307;12,3;345,8;184,9;1,73
2025-03-31;303;15,2;348,0;220,9;1,81
2025-03-31;304;15,1;347,8;219,7;1,72
2025-03-31;305;15,1;348,3;215,4;1,78
2025-03-31;306;15,4;347,7;231,6;1,66
2025-03-31;307;15,0;347,9;223,6;1,7
2025-04-01;303;12,8;346,4;193,3;1,62
2025-04-01;304;12,4;346,3;188,8;1,8
2025-04-01;305;12,6;346,6;192,9;1,65
2025-04-01;306;12,6;345,7;179,6;1,67
2025-04-01;307;12,7;347,0;189,6;1,69
2025-04-02;303;13,5;346,7;199,5;1,77
2025-04-02;304;13,5;346,9;203,0;1,76
2025-04-02;305;13,8;346,7;208,7;1,73
2025-04-02;306;13,7;347,3;209,7;1,67
2025-04-02;307;13,5;346,3;198,1;1,66
2025-04-03;303;14,3;347,0;208,5;1,62
2025-04-03;304;14,4;347,1;213,5;1,71
2025-04-03;305;14,5;347,5;205,6;1,66
2025-04-03;306;14,6;346,9;215,9;1,63
2025-04-03;307;14,3;347,1;206,2;1,78
2025-04-04;303;12,2;345,4;179,7;1,69
2025-04-04;304;11,9;345,3;187,4;1,68
2025-04-04;305;12,1;345,9;194,0;1,79
2025-04-04;306;12,0;345,9;186,7;1,71
2025-04-04;307;12,0;345,5;170,3;1,65
2025-04-05;303;15,0;347,1;225,2;1,68
2025-04-05;304;15,1;348,6;219,5;2,01
2025-04-05;305;14,7;347,9;216,9;1,66
2025-04-05;306;14,9;348,0;221,7;1,71
2025-04-05;307;14,9;346,9;220,1;1,63
2025-04-06;303;14,9;347,8;217,4;1,69
2025-04-06;304;15,2;347,1;220,9;1,78
2025-04-06;305;14,9;347,5;227,4;1,72
2025-04-06;306;15,1;350,9;231,3;2,0
2025-04-06;307;15,0;347,5;217,9;1,73
2025-04-07;303;12,2;346,0;180,9;1,69
2025-04-07;304;12,2;345,8;179,6;1,74
2025-04-07;305;12,1;346,2;188,2;1,77
2025-04-07;306;12,1;346,1;188,5;1,68
2025-04-07;307;12,0;346,5;182,5;1,71
2025-04-08;303;12,1;346,2;184,2;1,72
2025-04-08;304;11,9;346,3;184,3;1,69
2025-04-08;305;12,0;346,5;185,9;1,78
2025-04-08;306;12,1;350,5;183,1;2,19
2025-04-08;307;12,2;346,0;186,2;1,7
2025-04-09;303;16,9;349,1;235,3;1,69
2025-04-09;304;17,0;349,1;236,9;1,72
2025-04-09;305;16,7;348,1;242,1;1,66
2025-04-09;306;16,9;348,1;241,6;1,7
2025-04-09;307;16,9;347,6;237,4;1,67
2025-04-10;303;17,0;348,8;252,4;1,68
2025-04-10;304;17,0;347,1;240,2;1,66
2025-04-10;305;17,1;348,8;246,9;1,72
2025-04-10;306;16,7;348,5;239,2;1,73
2025-04-10;307;16,7;347,6;238,2;1,65
2025-04-11;303;15,9;348,0;226,3;1,74
2025-04-11;304;16,0;347,7;226,3;1,68
2025-04-11;305;16,0;348,1;230,8;1,71
2025-04-11;306;16,1;348,4;238,3;1,69
2025-04-11;307;16,0;347,3;228,5;1,61
2025-04-12;303;12,0;347,1;182,2;1,72
2025-04-12;304;12,1;345,4;187,5;1,71
2025-04-12;305;12,1;349,7;181,7;1,91
2025-04-12;306;12,1;345,5;189,2;1,72
2025-04-12;307;11,9;345,4;184,3;1,7
2025-04-13;303;14,9;347,9;215,1;1,75
2025-04-13;304;15,2;347,5;224,7;1,72
2025-04-13;305;15,0;347,8;213,8;1,77
2025-04-13;306;15,3;346,9;221,0;1,69
2025-04-13;307;15,1;346,4;218,3;1,6
2025-04-14;303;14,7;347,5;208,5;1,72
2025-04-14;304;14,5;347,4;208,2;1,77
2025-04-14;305;14,6;347,1;214,1;1,66
2025-04-14;306;14,6;347,3;212,2;1,75
2025-04-14;307;14,6;346,4;221,7;1,71
2025-04-15;303;12,2;347,1;191,4;1,7
2025-04-15;304;12,4;346,5;187,2;1,76
2025-04-15;305;12,2;350,1;185,2;2,08
2025-04-15;306;12,3;345,7;187,4;1,67
2025-04-15;307;12,2;346,4;196,9;1,66
2025-04-16;303;16,2;347,8;232,1;1,69
2025-04-16;304;16,3;347,5;244,6;1,69
2025-04-16;305;16,3;348,6;232,5;1,61
2025-04-16;306;16,0;347,7;237,4;1,69
2025-04-16;307;16,3;347,5;231,6;1,77
2025-04-17;303;15,0;347,9;218,9;1,69
2025-04-17;304;14,7;348,3;213,9;1,7
2025-04-17;305;14,7;347,6;223,4;1,72
2025-04-17;306;14,7;349,6;228,0;1,91
2025-04-17;307;14,7;346,9;202,3;1,73
2025-04-18;303;12,9;346,1;193,9;1,67
2025-04-18;304;13,1;346,8;208,3;1,69
2025-04-18;305;13,2;346,0;200,1;1,78
2025-04-18;306;13,0;346,6;197,1;1,67
2025-04-18;307;13,0;347,5;196,2;1,76
2025-04-19;303;12,0;346,5;191,6;1,57
2025-04-19;304;11,8;346,0;182,6;1,75
2025-04-19;305;11,9;345,7;184,8;1,75
2025-04-19;306;12,0;345,6;186,6;1,66
2025-04-19;307;11,7;345,7;184,5;1,65
2025-04-20;303;14,5;347,0;211,7;1,56
2025-04-20;304;14,1;346,7;208,5;1,79
2025-04-20;305;14,2;347,1;210,9;1,66
2025-04-20;306;14,3;347,3;205,0;1,68
2025-04-20;307;14,1;347,2;208,0;1,7
2025-04-21;303;15,3;347,8;231,2;1,73
2025-04-21;304;15,2;348,2;229,3;1,73
2025-04-21;305;15,2;350,2;223,5;2,05
2025-04-21;306;15,0;348,3;221,7;1,71
2025-04-21;307;15,2;347,7;229,4;1,66
2025-04-22;303;16,8;349,3;233,3;1,68
